key,country,site,cluster,plot,siteid,longitude,latitude,year,plotcultmgd,postoposeq,vegstructure,severeero,rdr50,trees,shrubs,cropland,forest,grassland,wooded_grassland,grasslandall,bushland,shrubland,wetland,dom_landuse,trheight,trcircumf,scientificName,treespecies_common,key_1,subplot
uuid:1dc4d883-bd43-4879-9327-070ac836d76a,sri_lanka,matale,7,11,matale_7_11,80.6248,7.56639,2021,1,footslope,bushland,1,0,1,1,0,0,0,0,0,1,0,0,perennial_crop,8.0,37.0,Areca catechu,puwak,uuid:1dc4d883-bd43-4879-9327-070ac836d76a/supl1_tree_data[7],1
uuid:1dc4d883-bd43-4879-9327-070ac836d76a,sri_lanka,matale,7,11,matale_7_11,80.6248,7.56639,2021,1,footslope,bushland,1,0,1,1,0,0,0,0,0,1,0,0,perennial_crop,10.0,36.0,Areca catechu,puwak,uuid:1dc4d883-bd43-4879-9327-070ac836d76a/supl1_tree_data[8],1
uuid:1dc4d883-bd43-4879-9327-070ac836d76a,sri_lanka,matale,7,11,matale_7_11,80.6248,7.56639,2021,1,footslope,bushland,1,0,1,1,0,0,0,0,0,1,0,0,perennial_crop,7.0,33.0,Areca catechu,puwak,uuid:1dc4d883-bd43-4879-9327-070ac836d76a/supl1_tree_data[9],1
uuid:452c6018-bf8e-4ab7-a00e-5fe50c853de9,sri_lanka,matale,6,11,matale_6_11,80.6242,7.5406,2021,1,midslope,woodland,0,0,1,0,0,0,0,0,0,0,0,0,woodlot,12.0,168.0,Mangifera indica,amba,uuid:452c6018-bf8e-4ab7-a00e-5fe50c853de9/supl1_tree_data[1],1
uuid:452c6018-bf8e-4ab7-a00e-5fe50c853de9,sri_lanka,matale,6,11,matale_6_11,80.6242,7.5406,2021,1,midslope,woodland,0,0,1,0,0,0,0,0,0,0,0,0,woodlot,14.0,74.0,Cocos nucifera,pol,uuid:452c6018-bf8e-4ab7-a00e-5fe50c853de9/supl1_tree_data[2],1
uuid:452c6018-bf8e-4ab7-a00e-5fe50c853de9,sri_lanka,matale,6,11,matale_6_11,80.6242,7.5406,2021,1,midslope,woodland,0,0,1,0,0,0,0,0,0,0,0,0,woodlot,14.0,81.0,Cocos nucifera,pol,uuid:452c6018-bf8e-4ab7-a00e-5fe50c853de9/supl1_tree_data[3],1
uuid:88efc2be-7b8b-4cc0-bc7c-0679028fe93f,sri_lanka,matale,12,14,matale_12_14,80.6462,7.59379,2021,0,midslope,grassland,0,1,0,0,0,0,1,0,1,0,0,0,fallow,3.2,13.0,Grewia damine,daminiya,uuid:88efc2be-7b8b-4cc0-bc7c-0679028fe93f/supl1_tree_data[1],1
uuid:8d0487eb-1716-4c2a-9ce7-731f7fc5b9c9,sri_lanka,matale,7,6,matale_7_6,80.626,7.56038,2021,1,upland,other,0,1,1,1,0,0,0,0,0,0,0,0,perennial_crop,3.7,29.0,Mangifera indica,amba,uuid:8d0487eb-1716-4c2a-9ce7-731f7fc5b9c9/supl1_tree_data[1],1
uuid:8d0487eb-1716-4c2a-9ce7-731f7fc5b9c9,sri_lanka,matale,7,6,matale_7_6,80.626,7.56038,2021,1,upland,other,0,1,1,1,0,0,0,0,0,0,0,0,perennial_crop,5.0,24.0,Cassia fistula,ehela,uuid:8d0487eb-1716-4c2a-9ce7-731f7fc5b9c9/supl1_tree_data[2],1
uuid:2fef9e79-0228-47a4-ab7e-628361de67d1,sri_lanka,matale,9,6,matale_9_6,80.6456,7.51389,2021,1,bottomland,bushland,0,0,1,1,0,0,0,0,0,1,0,0,perennial_crop,6.5,37.0,Moringa oleifera,murunga,uuid:2fef9e79-0228-47a4-ab7e-628361de67d1/supl1_tree_data[1],1
uuid:2fef9e79-0228-47a4-ab7e-628361de67d1,sri_lanka,matale,9,6,matale_9_6,80.6456,7.51389,2021,1,bottomland,bushland,0,0,1,1,0,0,0,0,0,1,0,0,perennial_crop,4.0,18.0,Moringa oleifera,murunga,uuid:2fef9e79-0228-47a4-ab7e-628361de67d1/supl1_tree_data[2],1
uuid:2fef9e79-0228-47a4-ab7e-628361de67d1,sri_lanka,matale,9,6,matale_9_6,80.6456,7.51389,2021,1,bottomland,bushland,0,0,1,1,0,0,0,0,0,1,0,0,perennial_crop,3.3,11.0,Cinnamomum verum,kurundu,uuid:2fef9e79-0228-47a4-ab7e-628361de67d1/supl1_tree_data[3],1
uuid:2fef9e79-0228-47a4-ab7e-628361de67d1,sri_lanka,matale,9,6,matale_9_6,80.6456,7.51389,2021,1,bottomland,bushland,0,0,1,1,0,0,0,0,0,1,0,0,perennial_crop,3.6,14.0,Averrhoa carambola,kamaranga,uuid:2fef9e79-0228-47a4-ab7e-628361de67d1/supl1_tree_data[4],1
uuid:2fef9e79-0228-47a4-ab7e-628361de67d1,sri_lanka,matale,9,6,matale_9_6,80.6456,7.51389,2021,1,bottomland,bushland,0,0,1,1,0,0,0,0,0,1,0,0,perennial_crop,7.0,33.0,Persea americana,ali pera,uuid:2fef9e79-0228-47a4-ab7e-628361de67d1/supl1_tree_data[5],1
uuid:09ee2148-0f19-4432-8b92-65ac4cb08949,sri_lanka,matale,10,15,matale_10_15,80.6478,7.5435,2021,1,midslope,woodland,0,1,1,1,0,0,0,0,0,0,0,0,perennial_agroforestry,6.0,24.0,Macaranga peltata,kenda,uuid:09ee2148-0f19-4432-8b92-65ac4cb08949/supl1_tree_data[1],1
uuid:09ee2148-0f19-4432-8b92-65ac4cb08949,sri_lanka,matale,10,15,matale_10_15,80.6478,7.5435,2021,1,midslope,woodland,0,1,1,1,0,0,0,0,0,0,0,0,perennial_agroforestry,3.8,29.0,Gliricedia sepium,weta mara,uuid:09ee2148-0f19-4432-8b92-65ac4cb08949/supl1_tree_data[2],1
uuid:09ee2148-0f19-4432-8b92-65ac4cb08949,sri_lanka,matale,10,15,matale_10_15,80.6478,7.5435,2021,1,midslope,woodland,0,1,1,1,0,0,0,0,0,0,0,0,perennial_agroforestry,8.0,39.0,Berrya cordifolia,halmilla,uuid:09ee2148-0f19-4432-8b92-65ac4cb08949/supl1_tree_data[3],1
uuid:09ee2148-0f19-4432-8b92-65ac4cb08949,sri_lanka,matale,10,15,matale_10_15,80.6478,7.5435,2021,1,midslope,woodland,0,1,1,1,0,0,0,0,0,0,0,0,perennial_agroforestry,12.0,48.0,Swetenia macrophylla,mahogani,uuid:09ee2148-0f19-4432-8b92-65ac4cb08949/supl1_tree_data[4],1
uuid:09ee2148-0f19-4432-8b92-65ac4cb08949,sri_lanka,matale,10,15,matale_10_15,80.6478,7.5435,2021,1,midslope,woodland,0,1,1,1,0,0,0,0,0,0,0,0,perennial_agroforestry,12.0,39.0,Swetenia macrophylla,mahogani,uuid:09ee2148-0f19-4432-8b92-65ac4cb08949/supl1_tree_data[5],1
uuid:103491f5-b21c-44ab-ac80-e11d9c87f0a4,sri_lanka,matale,10,4,matale_10_4,80.6453,7.5497,2021,0,midslope,grassland,1,1,1,1,0,0,1,0,1,0,0,0,fallow,5.8,27.0,Ficus callosa,gonna,uuid:103491f5-b21c-44ab-ac80-e11d9c87f0a4/supl1_tree_data[1],1
uuid:103491f5-b21c-44ab-ac80-e11d9c87f0a4,sri_lanka,matale,10,4,matale_10_4,80.6453,7.5497,2021,0,midslope,grassland,1,1,1,1,0,0,1,0,1,0,0,0,fallow,3.8,19.0,Chukrasia tabularis,hulan hik,uuid:103491f5-b21c-44ab-ac80-e11d9c87f0a4/supl1_tree_data[2],1
uuid:6009fe53-8979-4eaf-9200-399ac973f5ce,sri_lanka,matale,10,5,matale_10_5,80.6533,7.54211,2021,1,bottomland,bushland,1,0,1,0,0,0,0,0,0,1,0,0,perennial_crop,3.6,22.0,Areca catechu,puwak,uuid:6009fe53-8979-4eaf-9200-399ac973f5ce/supl1_tree_data[1],1
uuid:6009fe53-8979-4eaf-9200-399ac973f5ce,sri_lanka,matale,10,5,matale_10_5,80.6533,7.54211,2021,1,bottomland,bushland,1,0,1,0,0,0,0,0,0,1,0,0,perennial_crop,4.2,35.0,Gliricedia sepium,weta mara,uuid:6009fe53-8979-4eaf-9200-399ac973f5ce/supl1_tree_data[2],1
uuid:6009fe53-8979-4eaf-9200-399ac973f5ce,sri_lanka,matale,10,5,matale_10_5,80.6533,7.54211,2021,1,bottomland,bushland,1,0,1,0,0,0,0,0,0,1,0,0,perennial_crop,3.9,14.0,Garcinia queasita,goraka,uuid:6009fe53-8979-4eaf-9200-399ac973f5ce/supl1_tree_data[3],1
uuid:6009fe53-8979-4eaf-9200-399ac973f5ce,sri_lanka,matale,10,5,matale_10_5,80.6533,7.54211,2021,1,bottomland,bushland,1,0,1,0,0,0,0,0,0,1,0,0,perennial_crop,8.0,24.0,Areca catechu,puwak,uuid:6009fe53-8979-4eaf-9200-399ac973f5ce/supl1_tree_data[4],1
uuid:6009fe53-8979-4eaf-9200-399ac973f5ce,sri_lanka,matale,10,5,matale_10_5,80.6533,7.54211,2021,1,bottomland,bushland,1,0,1,0,0,0,0,0,0,1,0,0,perennial_crop,3.2,11.0,Gliricedia sepium,weta mara,uuid:6009fe53-8979-4eaf-9200-399ac973f5ce/supl1_tree_data[5],1
uuid:3bef1042-5d84-4449-bb4d-b74e4f0fc754,sri_lanka,matale,8,4,matale_8_4,80.6266,7.58981,2021,1,bottomland,woodland,0,0,1,1,0,0,0,0,0,0,0,0,woodlot,18.0,127.0,Magnolia champaka,gini sapu,uuid:3bef1042-5d84-4449-bb4d-b74e4f0fc754/supl1_tree_data[1],1
uuid:3bef1042-5d84-4449-bb4d-b74e4f0fc754,sri_lanka,matale,8,4,matale_8_4,80.6266,7.58981,2021,1,bottomland,woodland,0,0,1,1,0,0,0,0,0,0,0,0,woodlot,14.0,81.0,Swetenia machophylla,mahogani,uuid:3bef1042-5d84-4449-bb4d-b74e4f0fc754/supl1_tree_data[2],1
uuid:3bef1042-5d84-4449-bb4d-b74e4f0fc754,sri_lanka,matale,8,4,matale_8_4,80.6266,7.58981,2021,1,bottomland,woodland,0,0,1,1,0,0,0,0,0,0,0,0,woodlot,8.0,110.0,Ceiba pentandra,kotta pulun,uuid:3bef1042-5d84-4449-bb4d-b74e4f0fc754/supl1_tree_data[3],1
uuid:3bef1042-5d84-4449-bb4d-b74e4f0fc754,sri_lanka,matale,8,4,matale_8_4,80.6266,7.58981,2021,1,bottomland,woodland,0,0,1,1,0,0,0,0,0,0,0,0,woodlot,6.0,110.0,Ceiba pentandra,kotta pulun,uuid:3bef1042-5d84-4449-bb4d-b74e4f0fc754/supl1_tree_data[4],1
uuid:3bef1042-5d84-4449-bb4d-b74e4f0fc754,sri_lanka,matale,8,4,matale_8_4,80.6266,7.58981,2021,1,bottomland,woodland,0,0,1,1,0,0,0,0,0,0,0,0,woodlot,6.0,84.0,Ceiba pentandra,kotta pulun,uuid:3bef1042-5d84-4449-bb4d-b74e4f0fc754/supl1_tree_data[5],1
uuid:3bef1042-5d84-4449-bb4d-b74e4f0fc754,sri_lanka,matale,8,4,matale_8_4,80.6266,7.58981,2021,1,bottomland,woodland,0,0,1,1,0,0,0,0,0,0,0,0,woodlot,6.0,93.0,Ceiba pentandra,kotta pulun,uuid:3bef1042-5d84-4449-bb4d-b74e4f0fc754/supl1_tree_data[6],1
uuid:3bef1042-5d84-4449-bb4d-b74e4f0fc754,sri_lanka,matale,8,4,matale_8_4,80.6266,7.58981,2021,1,bottomland,woodland,0,0,1,1,0,0,0,0,0,0,0,0,woodlot,5.5,30.0,Gliricedia sepium,weta mara,uuid:3bef1042-5d84-4449-bb4d-b74e4f0fc754/supl1_tree_data[7],1
uuid:3bef1042-5d84-4449-bb4d-b74e4f0fc754,sri_lanka,matale,8,4,matale_8_4,80.6266,7.58981,2021,1,bottomland,woodland,0,0,1,1,0,0,0,0,0,0,0,0,woodlot,6.0,65.0,Ceiba pentandra,kotta pulun,uuid:3bef1042-5d84-4449-bb4d-b74e4f0fc754/supl1_tree_data[8],1
uuid:3bef1042-5d84-4449-bb4d-b74e4f0fc754,sri_lanka,matale,8,4,matale_8_4,80.6266,7.58981,2021,1,bottomland,woodland,0,0,1,1,0,0,0,0,0,0,0,0,woodlot,5.2,51.0,Gliricedia sepium,weta mara,uuid:3bef1042-5d84-4449-bb4d-b74e4f0fc754/supl1_tree_data[9],1
uuid:3bef1042-5d84-4449-bb4d-b74e4f0fc754,sri_lanka,matale,8,4,matale_8_4,80.6266,7.58981,2021,1,bottomland,woodland,0,0,1,1,0,0,0,0,0,0,0,0,woodlot,4.8,45.0,Gliricedia sepium,weta mara,uuid:3bef1042-5d84-4449-bb4d-b74e4f0fc754/supl1_tree_data[10],1
uuid:3bef1042-5d84-4449-bb4d-b74e4f0fc754,sri_lanka,matale,8,4,matale_8_4,80.6266,7.58981,2021,1,bottomland,woodland,0,0,1,1,0,0,0,0,0,0,0,0,woodlot,4.0,43.0,Ceiba pentandra,kotta pulun,uuid:3bef1042-5d84-4449-bb4d-b74e4f0fc754/supl1_tree_data[11],1
uuid:7bd5a231-9e1d-44eb-b3ac-91a52aa9e502,sri_lanka,matale,15,9,matale_15_9,80.674,7.57077,2021,1,midslope,woodland,0,1,1,0,0,0,0,0,0,0,0,0,perennial_agroforestry,14.0,94.0,Magnolia champaca,gini sapu,uuid:7bd5a231-9e1d-44eb-b3ac-91a52aa9e502/supl1_tree_data[1],1
uuid:7bd5a231-9e1d-44eb-b3ac-91a52aa9e502,sri_lanka,matale,15,9,matale_15_9,80.674,7.57077,2021,1,midslope,woodland,0,1,1,0,0,0,0,0,0,0,0,0,perennial_agroforestry,10.0,34.0,Magnolia champaca,gini sapu,uuid:7bd5a231-9e1d-44eb-b3ac-91a52aa9e502/supl1_tree_data[2],1
uuid:7bd5a231-9e1d-44eb-b3ac-91a52aa9e502,sri_lanka,matale,15,9,matale_15_9,80.674,7.57077,2021,1,midslope,woodland,0,1,1,0,0,0,0,0,0,0,0,0,perennial_agroforestry,13.0,101.0,Diospyros sp.,kudumberiya,uuid:7bd5a231-9e1d-44eb-b3ac-91a52aa9e502/supl1_tree_data[3],1
uuid:7bd5a231-9e1d-44eb-b3ac-91a52aa9e502,sri_lanka,matale,15,9,matale_15_9,80.674,7.57077,2021,1,midslope,woodland,0,1,1,0,0,0,0,0,0,0,0,0,perennial_agroforestry,12.0,42.0,Pterospermum suberifolium,welang,uuid:7bd5a231-9e1d-44eb-b3ac-91a52aa9e502/supl1_tree_data[4],1
uuid:7bd5a231-9e1d-44eb-b3ac-91a52aa9e502,sri_lanka,matale,15,9,matale_15_9,80.674,7.57077,2021,1,midslope,woodland,0,1,1,0,0,0,0,0,0,0,0,0,perennial_agroforestry,5.5,31.0,Gliricidia sepium,weta mara,uuid:7bd5a231-9e1d-44eb-b3ac-91a52aa9e502/supl1_tree_data[5],1
uuid:7bd5a231-9e1d-44eb-b3ac-91a52aa9e502,sri_lanka,matale,15,9,matale_15_9,80.674,7.57077,2021,1,midslope,woodland,0,1,1,0,0,0,0,0,0,0,0,0,perennial_agroforestry,5.0,28.0,Gliricidia sepium,weta mara,uuid:7bd5a231-9e1d-44eb-b3ac-91a52aa9e502/supl1_tree_data[6],1
uuid:ec983140-2e3d-4f62-939e-05778294746b,sri_lanka,matale,1,4,matale_1_4,80.6015,7.52744,2021,1,footslope,bushland,0,0,1,1,0,0,0,0,0,1,0,0,fallow,12.0,84.0,Berrya cordifolia,halmilla,uuid:ec983140-2e3d-4f62-939e-05778294746b/supl1_tree_data[1],1
uuid:ec983140-2e3d-4f62-939e-05778294746b,sri_lanka,matale,1,4,matale_1_4,80.6015,7.52744,2021,1,footslope,bushland,0,0,1,1,0,0,0,0,0,1,0,0,fallow,14.0,139.0,Artocarpus heterophyllus,kos,uuid:ec983140-2e3d-4f62-939e-05778294746b/supl1_tree_data[2],1
uuid:ec983140-2e3d-4f62-939e-05778294746b,sri_lanka,matale,1,4,matale_1_4,80.6015,7.52744,2021,1,footslope,bushland,0,0,1,1,0,0,0,0,0,1,0,0,fallow,8.5,92.0,Cocos nucifera,pol,uuid:ec983140-2e3d-4f62-939e-05778294746b/supl1_tree_data[3],1
uuid:ec983140-2e3d-4f62-939e-05778294746b,sri_lanka,matale,1,4,matale_1_4,80.6015,7.52744,2021,1,footslope,bushland,0,0,1,1,0,0,0,0,0,1,0,0,fallow,5.5,25.0,Alstonia macrophylla,hawari nuga,uuid:ec983140-2e3d-4f62-939e-05778294746b/supl1_tree_data[4],1
uuid:979dd572-b6be-4a47-b985-edc6d631ce41,sri_lanka,matale,10,10,matale_10_10,80.6451,7.54455,2021,0,midslope,forest,0,1,1,1,0,1,0,0,0,0,0,0,fallow,7.0,38.0,Millettia pinnata,magul karanda,uuid:979dd572-b6be-4a47-b985-edc6d631ce41/supl1_tree_data[1],1
uuid:979dd572-b6be-4a47-b985-edc6d631ce41,sri_lanka,matale,10,10,matale_10_10,80.6451,7.54455,2021,0,midslope,forest,0,1,1,1,0,1,0,0,0,0,0,0,fallow,8.0,46.0,Millettia pinnata,magul karanda,uuid:979dd572-b6be-4a47-b985-edc6d631ce41/supl1_tree_data[2],1
uuid:979dd572-b6be-4a47-b985-edc6d631ce41,sri_lanka,matale,10,10,matale_10_10,80.6451,7.54455,2021,0,midslope,forest,0,1,1,1,0,1,0,0,0,0,0,0,fallow,7.0,28.0,Millettia pinnata,magul karanda,uuid:979dd572-b6be-4a47-b985-edc6d631ce41/supl1_tree_data[3],1
uuid:979dd572-b6be-4a47-b985-edc6d631ce41,sri_lanka,matale,10,10,matale_10_10,80.6451,7.54455,2021,0,midslope,forest,0,1,1,1,0,1,0,0,0,0,0,0,fallow,7.0,39.0,Millettia pinnata,magul karanda,uuid:979dd572-b6be-4a47-b985-edc6d631ce41/supl1_tree_data[4],1
uuid:b9580be5-72ec-4e98-bbf4-93f29a2fdc25,sri_lanka,matale,4,5,matale_4_5,80.6044,7.5811,2021,1,footslope,cropland,0,0,0,0,1,0,0,0,0,0,0,0,annual_crop,na,na,Na,,uuid:b9580be5-72ec-4e98-bbf4-93f29a2fdc25/supl1_tree_data[1],1
uuid:b9580be5-72ec-4e98-bbf4-93f29a2fdc25,sri_lanka,matale,4,5,matale_4_5,80.6044,7.5811,2021,1,footslope,cropland,0,0,0,0,1,0,0,0,0,0,0,0,annual_crop,na,na,Na,,uuid:b9580be5-72ec-4e98-bbf4-93f29a2fdc25/supl1_tree_data[2],1
uuid:5c65c03f-0a66-4131-b920-170554f3a72f,sri_lanka,matale,2,1,matale_2_1,80.6062,7.54534,2021,1,footslope,bushland,1,0,1,1,0,0,0,0,0,1,0,0,fallow,5.0,14.0,Castilla elastica,panama rubber,uuid:5c65c03f-0a66-4131-b920-170554f3a72f/supl1_tree_data[1],1
uuid:5c65c03f-0a66-4131-b920-170554f3a72f,sri_lanka,matale,2,1,matale_2_1,80.6062,7.54534,2021,1,footslope,bushland,1,0,1,1,0,0,0,0,0,1,0,0,fallow,6.0,18.0,Castilla elastica,panama rubber,uuid:5c65c03f-0a66-4131-b920-170554f3a72f/supl1_tree_data[2],1
uuid:5c65c03f-0a66-4131-b920-170554f3a72f,sri_lanka,matale,2,1,matale_2_1,80.6062,7.54534,2021,1,footslope,bushland,1,0,1,1,0,0,0,0,0,1,0,0,fallow,5.0,14.0,Castilla elastica,panama rubber,uuid:5c65c03f-0a66-4131-b920-170554f3a72f/supl1_tree_data[3],1
uuid:5c65c03f-0a66-4131-b920-170554f3a72f,sri_lanka,matale,2,1,matale_2_1,80.6062,7.54534,2021,1,footslope,bushland,1,0,1,1,0,0,0,0,0,1,0,0,fallow,4.5,28.0,Theobroma cacao,kokowa,uuid:5c65c03f-0a66-4131-b920-170554f3a72f/supl1_tree_data[4],1
uuid:4f72440b-6494-4771-9d70-0c8cb46c49e6,sri_lanka,matale,1,12,matale_1_12,80.6018,7.52109,2021,1,footslope,other,0,1,1,1,0,0,0,0,0,0,0,0,perennial_crop,12.0,47.0,Aegle marmelos,beli,uuid:4f72440b-6494-4771-9d70-0c8cb46c49e6/supl1_tree_data[1],1
uuid:4f72440b-6494-4771-9d70-0c8cb46c49e6,sri_lanka,matale,1,12,matale_1_12,80.6018,7.52109,2021,1,footslope,other,0,1,1,1,0,0,0,0,0,0,0,0,perennial_crop,4.5,23.0,Psidium guajava,pera,uuid:4f72440b-6494-4771-9d70-0c8cb46c49e6/supl1_tree_data[2],1
uuid:25df1770-0353-404d-81ec-2d5fe1d36912,sri_lanka,matale,1,11,matale_1_11,80.6043,7.52126,2021,0,footslope,forest,0,0,1,1,0,1,0,0,0,0,0,0,fallow,13.0,48.0,Magnolia champaca,gini sapu,uuid:25df1770-0353-404d-81ec-2d5fe1d36912/supl1_tree_data[1],1
uuid:25df1770-0353-404d-81ec-2d5fe1d36912,sri_lanka,matale,1,11,matale_1_11,80.6043,7.52126,2021,0,footslope,forest,0,0,1,1,0,1,0,0,0,0,0,0,fallow,10.0,58.0,Cocos nucifera,pol,uuid:25df1770-0353-404d-81ec-2d5fe1d36912/supl1_tree_data[2],1
uuid:25df1770-0353-404d-81ec-2d5fe1d36912,sri_lanka,matale,1,11,matale_1_11,80.6043,7.52126,2021,0,footslope,forest,0,0,1,1,0,1,0,0,0,0,0,0,fallow,12.0,39.0,Magnolia champaca,gini sapu,uuid:25df1770-0353-404d-81ec-2d5fe1d36912/supl1_tree_data[3],1
uuid:25df1770-0353-404d-81ec-2d5fe1d36912,sri_lanka,matale,1,11,matale_1_11,80.6043,7.52126,2021,0,footslope,forest,0,0,1,1,0,1,0,0,0,0,0,0,fallow,3.5,14.0,Macaranga peltata,kenda,uuid:25df1770-0353-404d-81ec-2d5fe1d36912/supl1_tree_data[4],1
uuid:25df1770-0353-404d-81ec-2d5fe1d36912,sri_lanka,matale,1,11,matale_1_11,80.6043,7.52126,2021,0,footslope,forest,0,0,1,1,0,1,0,0,0,0,0,0,fallow,3.4,8.0,Adenanthera pavonina,madatiya,uuid:25df1770-0353-404d-81ec-2d5fe1d36912/supl1_tree_data[5],1
uuid:25df1770-0353-404d-81ec-2d5fe1d36912,sri_lanka,matale,1,11,matale_1_11,80.6043,7.52126,2021,0,footslope,forest,0,0,1,1,0,1,0,0,0,0,0,0,fallow,8.0,28.0,Areca catechu,puwak,uuid:25df1770-0353-404d-81ec-2d5fe1d36912/supl1_tree_data[6],1
uuid:25df1770-0353-404d-81ec-2d5fe1d36912,sri_lanka,matale,1,11,matale_1_11,80.6043,7.52126,2021,0,footslope,forest,0,0,1,1,0,1,0,0,0,0,0,0,fallow,11.0,49.0,Hevea brasiliensis,rubber,uuid:25df1770-0353-404d-81ec-2d5fe1d36912/supl1_tree_data[7],1
uuid:e1142c59-e134-4180-ac10-cdd4b9cca298,sri_lanka,matale,13,3,matale_13_3,80.6682,7.52551,2021,0,bottomland,freshwater_aquatic,0,1,1,1,0,0,0,0,0,0,0,1,protected_area,14.0,341.0,Ficus sp.,nuga,uuid:e1142c59-e134-4180-ac10-cdd4b9cca298/supl1_tree_data[1],1
uuid:1f668a9c-c7d0-4d87-9564-cff0092ae863,sri_lanka,matale,6,5,matale_6_5,80.6241,7.53811,2021,1,footslope,woodland,0,0,1,1,0,0,0,0,0,0,0,0,woodlot,13.0,51.0,Castilla elastica,panama rubber,uuid:1f668a9c-c7d0-4d87-9564-cff0092ae863/supl1_tree_data[1],1
uuid:1f668a9c-c7d0-4d87-9564-cff0092ae863,sri_lanka,matale,6,5,matale_6_5,80.6241,7.53811,2021,1,footslope,woodland,0,0,1,1,0,0,0,0,0,0,0,0,woodlot,18.0,72.0,Cocos nucifera,pol,uuid:1f668a9c-c7d0-4d87-9564-cff0092ae863/supl1_tree_data[2],1
uuid:1f668a9c-c7d0-4d87-9564-cff0092ae863,sri_lanka,matale,6,5,matale_6_5,80.6241,7.53811,2021,1,footslope,woodland,0,0,1,1,0,0,0,0,0,0,0,0,woodlot,15.0,58.0,Macaranga peltata,kenda,uuid:1f668a9c-c7d0-4d87-9564-cff0092ae863/supl1_tree_data[3],1
uuid:115cd22d-3772-42c2-8a00-fbbd50191bf5,sri_lanka,matale,13,2,matale_13_2,80.6629,7.51992,2021,1,midslope,bushland,0,0,1,1,0,0,0,0,0,1,0,0,perennial_crop,14.0,114.0,Swietenia macrophylla,mahogany,uuid:115cd22d-3772-42c2-8a00-fbbd50191bf5/supl1_tree_data[1],1
uuid:115cd22d-3772-42c2-8a00-fbbd50191bf5,sri_lanka,matale,13,2,matale_13_2,80.6629,7.51992,2021,1,midslope,bushland,0,0,1,1,0,0,0,0,0,1,0,0,perennial_crop,14.0,162.0,Swietenia macrophylla,mahogany,uuid:115cd22d-3772-42c2-8a00-fbbd50191bf5/supl1_tree_data[2],1
uuid:115cd22d-3772-42c2-8a00-fbbd50191bf5,sri_lanka,matale,13,2,matale_13_2,80.6629,7.51992,2021,1,midslope,bushland,0,0,1,1,0,0,0,0,0,1,0,0,perennial_crop,4.0,36.0,Areca catechu,puwak,uuid:115cd22d-3772-42c2-8a00-fbbd50191bf5/supl1_tree_data[3],1
uuid:115cd22d-3772-42c2-8a00-fbbd50191bf5,sri_lanka,matale,13,2,matale_13_2,80.6629,7.51992,2021,1,midslope,bushland,0,0,1,1,0,0,0,0,0,1,0,0,perennial_crop,13.0,72.0,Adenanthera pavonina,maditiya,uuid:115cd22d-3772-42c2-8a00-fbbd50191bf5/supl1_tree_data[4],1
uuid:115cd22d-3772-42c2-8a00-fbbd50191bf5,sri_lanka,matale,13,2,matale_13_2,80.6629,7.51992,2021,1,midslope,bushland,0,0,1,1,0,0,0,0,0,1,0,0,perennial_crop,8.0,89.0,Gliricidia sepium,weta mara,uuid:115cd22d-3772-42c2-8a00-fbbd50191bf5/supl1_tree_data[5],1
uuid:023e27a2-b5ab-40ea-99b2-f1bc14cd3c34,sri_lanka,matale,16,5,matale_16_5,80.673,7.59056,2021,1,upland,woodland,0,1,1,1,0,0,0,0,0,0,0,0,woodlot,11.0,54.0,Pterospermum suberifolium,welang,uuid:023e27a2-b5ab-40ea-99b2-f1bc14cd3c34/supl1_tree_data[1],1
uuid:023e27a2-b5ab-40ea-99b2-f1bc14cd3c34,sri_lanka,matale,16,5,matale_16_5,80.673,7.59056,2021,1,upland,woodland,0,1,1,1,0,0,0,0,0,0,0,0,woodlot,3.6,12.0,Swetenia macrophylla,mahogani,uuid:023e27a2-b5ab-40ea-99b2-f1bc14cd3c34/supl1_tree_data[2],1
uuid:023e27a2-b5ab-40ea-99b2-f1bc14cd3c34,sri_lanka,matale,16,5,matale_16_5,80.673,7.59056,2021,1,upland,woodland,0,1,1,1,0,0,0,0,0,0,0,0,woodlot,9.0,31.0,Swetenia macrophylla,mahogani,uuid:023e27a2-b5ab-40ea-99b2-f1bc14cd3c34/supl1_tree_data[3],1
uuid:023e27a2-b5ab-40ea-99b2-f1bc14cd3c34,sri_lanka,matale,16,5,matale_16_5,80.673,7.59056,2021,1,upland,woodland,0,1,1,1,0,0,0,0,0,0,0,0,woodlot,8.5,48.0,Caryota urens,kithul,uuid:023e27a2-b5ab-40ea-99b2-f1bc14cd3c34/supl1_tree_data[4],1
uuid:023e27a2-b5ab-40ea-99b2-f1bc14cd3c34,sri_lanka,matale,16,5,matale_16_5,80.673,7.59056,2021,1,upland,woodland,0,1,1,1,0,0,0,0,0,0,0,0,woodlot,7.0,26.0,Swetenia macrophylla,mahogani,uuid:023e27a2-b5ab-40ea-99b2-f1bc14cd3c34/supl1_tree_data[5],1
uuid:023e27a2-b5ab-40ea-99b2-f1bc14cd3c34,sri_lanka,matale,16,5,matale_16_5,80.673,7.59056,2021,1,upland,woodland,0,1,1,1,0,0,0,0,0,0,0,0,woodlot,6.5,24.0,Vitex altissima,milla,uuid:023e27a2-b5ab-40ea-99b2-f1bc14cd3c34/supl1_tree_data[6],1
